Premium,Pete Chatmon,NA,Comedy,NA,2006
The Prisoner or: How I Planned to Kill Tony Blair,NA,NA,Documentary,NA,2006
A Prairie Home Companion,Robert Altman,NA,Musical comedy,NA,2006
The Prestige,Christopher Nolan,NA,Crime drama,NA,2006
"Puff, Puff, Pass",Mekhi Phifer,NA,Comedy,NA,2006
Pulse,Jim Sonzero,NA,Horror,NA,2006
The Pursuit of Happyness,Gabriele Muccino,NA,Biography,NA,2006
NA,Gerald Nott,Clint Glenn,NA,NA,2006
Quick Pick,Will Vazquez,John Bryant,Comedy,NA,2006
NA,Eve Sussman,Nina Adamopoulou,Drama,NA,2006
Relative Strangers,Greg Glienna,NA,Comedy,NA,2006
The Return,Asif Kapadia,NA,Thriller,NA,2006
Right at Your Door,Chris Gorak,NA,Drama,NA,2006
Robotech: The Shadow Chronicles,NA,NA,Animation,NA,2006
Rocky Balboa,Sylvester Stallone,NA,Drama,NA,2006
Roman,Angela Bettis,NA,Drama,NA,2006
Romeo & Juliet: Sealed with a Kiss,Phil Nibbelink,"Daniel Trippett, Patricia Trippett",Animation,NA,2006
Room 6,Michael Hurst,NA,Horror,NA,2006
Running Scared,Wayne Kramer,Paul Walker,Crime drama,NA,2006
Running with Scissors,Ryan Murphy,NA,Comedy-drama,NA,2006
RV,Barry Sonnenfeld,NA,Adventure,NA,2006
NA,"Adam Del Deo, James D. Stern",NA,Documentary,NA,2006
Sacco and Vanzetti,Peter Miller,NA,Documentary,NA,2006
The Santa Clause 3: The Escape Clause,Michael Lembeck,NA,Fantasy,NA,2006
The Sasquatch Gang,Tim Skousen,NA,Comedy,NA,2006
Saving Shiloh,Sandy Tung,NA,Family,NA,2006
Saw III,Darren Lynn Bousman,NA,Horror,NA,2006
A Scanner Darkly,Richard Linklater,NA,Animation,NA,2006
Scary Movie 4,David Zucker,NA,NA,NA,2006
School for Scoundrels,Todd Phillips,NA,Comedy,NA,2006
Scoop,Woody Allen,NA,Romantic comedy,NA,2006
Scott Walker: 30 Century Man,Stephen Kijak,NA,Documentary,NA,2006
The Second Chance,Steve Taylor,NA,Drama,NA,2006
Secret of the Cave,Zach C. Gray,NA,Adventure,NA,2006
See No Evil,Gregory Dark,NA,Horror,NA,2006
The Sentinel,Clark Johnson,NA,Crime drama,NA,2006
The Shaggy Dog,Brian Robbins,NA,Comedy,NA,2006
Shark Bait,"Howard E. Baker, John Fox","Freddie Prinze, Jr.",Animation,NA,2006
She's the Man,Andy Fickman,NA,Romantic comedy,NA,2006
Sherrybaby,Laurie Collyer,NA,Drama,NA,2006
Shortbus,John Cameron Mitchell,Sook-Yin Lee,Comedy-drama,NA,2006
Shottas,Cess Silvera,NA,Crime drama,NA,2006
Silent Hill,Christophe Gans,NA,Horror,NA,2006
Simon Says,William Dear,NA,Horror,NA,2006
Sleeping Dogs Lie,Bobcat Goldthwait,NA,Comedy,NA,2006
Slither,James Gunn,NA,NA,NA,2006
Small Town Gay Bar,Malcolm Ingram,NA,Documentary,NA,2006
Snakes on a Plane,David R. Ellis,NA,Thriller,NA,2006
Snow Blind,Christopher J. Scott,NA,Documentary,NA,2006
So Much So Fast,"Steven Ascher, Jeanne Jordan",NA,Documentary,NA,2006
Something New,Sanaa Hamri,NA,Drama,NA,2006
Sonhos de Peixe,Kirill Mikhanovsky,NA,Drama,NA,2006
Special,"Hal Haberman, Jeremy Passmore",Michael Rapaport,Drama,NA,2006
Stalking Santa,Greg Kiefer,NA,Mockumentary,NA,2006
Starter for 10,Tom Vaughan,NA,Comedy-drama,NA,2006
Stay Alive,William Brent Bell,NA,Horror,NA,2006
Step Up,Anne Fletcher,NA,Dance,NA,2006
Stephanie Daley,Hilary Brougher,NA,Drama,NA,2006
Stick It,Jessica Bendinger,NA,Drama,NA,2006
Stranger Than Fiction,Marc Forster,NA,Fantasy,NA,2006
Stormbreaker,Peyton Horowitz,NA,Spy,NA,2006
Strawberry Shortcake: The Sweet Dreams Movie,Karyn Hyden,Sarah Heinke,Animation,NA,2006
Subject Two,Philip Chidel,NA,Drama,NA,2006
Suicide Killers,Pierre Rehov,NA,Documentary,NA,2006
Superman Returns,Bryan Singer,NA,Superhero,NA,2006
Swarm of the Snakehead,"Frank A. Lama, Joel C. Denning",NA,Horror,NA,2006
Sweet Insanity,Daniel Hess,NA,Horror,NA,2006
NA,Liz Friedlander,Antonio Banderas,"Drama, dance",NA,2006
Talladega Nights: The Ballad of Ricky Bobby,Adam McKay,NA,Comedy,NA,2006
The Teddy Bear Master,Charlie Ours,Isaac Imel,Horror,Produced for limited distribution by Indiana high school students and led to two separate lawsuite due to its content.,2006
Tenacious D in The Pick of Destiny,Liam Lynch,NA,Comedy,NA,2006
The Texas Chainsaw Massacre: The Beginning,Jonathan Liebesman,NA,Horror,NA,2006
Thank You for Smoking,Jason Reitman,NA,Comedy,NA,2006
This Film Is Not Yet Rated,Kirby Dick,NA,Documentary,NA,2006
Threat,Matt Pizzolo,"Carlos Puga, Katie Nisa",Drama,NA,2006
Tomorrow Is Today,Frederic Lumiere,Scout Taylor-Compton,Drama,NA,2006
Trantasia,Jeremy Stanford,"first ""World's Most Beautiful Transsexual Pageant""",Documentary,NA,2006
Tristan & Isolde,Kevin Reynolds,NA,Drama,NA,2006
Trust the Man,Bart Freundlich,NA,Romantic comedy,NA,2006
Turistas,John Stockwell,NA,Horror,NA,2006
Two Weeks,Steve Stockman,NA,Comedy-drama,NA,2006
NA,NA,NA,Documentary,NA,2006
Ultraviolet,Kurt Wimmer,NA,Science fiction,NA,2006
Unaccompanied Minors,Paul Feig,NA,Comedy,NA,2006
Underworld: Evolution,Len Wiseman,NA,Horror,NA,2006
Undoing,Chris Chan Lee,NA,Crime drama,NA,2006
Unidentified,Rich Christiano,Jonathan Aube,Science fiction,NA,2006
United 93,Paul Greengrass,see Cast,Drama,NA,2006
Unrest,Jason Todd Ipson,Corri English,Horror,NA,2006
NA,James McTeigue,NA,Thriller,NA,2006
Vacationland,Todd Verow,"Brad Hallowell, Gregory J. Lucas",Drama,NA,2006
Vanaja,Rajnesh Domalpalli,Mamatha Bhukya,Drama,NA,2006
NA,Vondie Curtis-Hall,NA,Crime drama,NA,2006
The War Tapes,Deborah Scranton,NA,Documentary,NA,2006
We Are Marshall,McG,NA,Drama,NA,2006
When a Stranger Calls,Simon West,Camilla Belle,Horror,NA,2006
When I Came Home,Dan Lohaus,NA,Documentary,NA,2006
Who Killed the Electric Car?,Chris Paine,NA,Documentary,NA,2006
Wicked Little Things,J. S. Cardone,NA,Horror,NA,2006
The Wicker Man,Neil LaBute,NA,Horror,NA,2006
The Wild,"Steve ""Spaz"" Williams",NA,Animation,NA,2006
The Woods,Lucky McKee,NA,Horror,NA,2006
Wordplay,Patrick Creadon,NA,Documentary,crossword puzzles,2006
World Trade Center,Oliver Stone,NA,Drama,NA,2006
NA,Brett Ratner,NA,Superhero,NA,2006
NA,Alfredo De Villa,NA,Drama,NA,2006
Yeti: A Love Story,"Adam Deyoe, Eric Gosselin","Adam Malamut, Eric Gosselin, Laura Glascott, Loren Mash, Dave Paige",Romance-horror,NA,2006
"You, Me and Dupree",NA,NA,Comedy,NA,2006
NA,Peter Hewitt,NA,Superhero,NA,2006
Zyzzyx Road,John Penney,NA,Thriller,NA,2006
NA,NA,NA,NA,NA,2006
NA,Hunter Weeks,NA,Documentary,NA,2007
The 11th Hour,"Nadia Conners, Leila Conners Petersen",NA,Documentary,Warner Independent Pictures,2007
3:10 to Yuma,James Mangold,NA,Western,NA,2007
30 Days of Night,David Slade,NA,Horror,NA,2007
300,Zack Snyder,NA,Action,NA,2007
NA,Julie Taymor,NA,Musical,Columbia Pictures,2007
Adrift in Manhattan,Alfredo De Villa,NA,Drama,NA,2007
Adventures of Johnny Tao,Kenn Scott,NA,Martial arts/Horror/Comedy,NA,2007
Afghan Knights,Allan Harmon,NA,War/Horror,NA,2007
After Sex,Eric Amadio,NA,Comedy/Drama,NA,2007
Alibi,James Chean,NA,Crime/Drama/Mystery/Romance/Thriller,NA,2007
Alice Upside Down,Sandy Tung,NA,Adventure/Comedy/Drama/Family,NA,2007
Aliens vs. Predator: Requiem,Brothers Strause,NA,"Action, Horror",NA,2007
Alvin and the Chipmunks,Tim Hill,NA,"Family, Musical",NA,2007
An American Crime,Tommy O'Haver,NA,Crime drama,NA,2007
American Gangster,Ridley Scott,NA,Crime,Universal Pictures,2007
American Pastime,Desmond Nakano,NA,Drama,NA,2007
Americanizing Shelley,Lorraine Senna,NA,Romantic comedy,NA,2007
Anamorph,Henry S. Miller,NA,Thriller,NA,2007
Aqua Teen Hunger Force Colon Movie Film for Theaters,NA,NA,Animation,NA,2007
Arctic Tale,"Adam Ravetch, Sarah Robertson",NA,Documentary,Paramount Classics,2007
Are We Done Yet?,Steve Carr,NA,Comedy,NA,2007
The Assassination of Jesse James by the Coward Robert Ford,Andrew Dominik,NA,NA,NA,2007
August Rush,Kirsten Sheridan,NA,"Family, Musical",Warner Bros. Pictures,2007
Autism: The Musical,Tricia Regan,NA,Documentary,NA,2007
Awake,Joby Harold,NA,Thriller,The Weinstein Company,2007
NA,Robert Ben Garant,NA,NA,Rogue Pictures,2007
Because I Said So,Michael Lehmann,NA,Romantic comedy,Universal Pictures,2007
Bee Movie,NA,NA,Animation,DreamWorks Animation,2007
Before the Devil Knows You're Dead,Sidney Lumet,NA,Crime drama,NA,2007
Believe,Loki Mulholland,Larry Bagby,Mockumentary,NA,2007
Beowulf,Robert Zemeckis,NA,Fantasy,NA,2007
Beyond Belief,Beth Murphy,NA,Documentary,NA,2007
Blades of Glory,NA,NA,NA,DreamWorks Pictures,2007
Blonde Ambition,Scott Marshall,NA,Romantic comedy,NA,2007
The Blue Hour,Eric Nazarian,Alyssa Milano,Drama,NA,2007
Blue State,Marshall Lewy,NA,Romantic comedy,NA,2007
The Bourne Ultimatum,Paul Greengrass,NA,Action,NA,2007
Bratz: The Movie,Sean McNamara,NA,"Comedy, Family",NA,2007
The Brave One,Neil Jordan,NA,Crime drama,NA,2007
Breach,Billy Ray,NA,Political thriller,Universal Pictures,2007
Broken English,Zoe Cassavetes,NA,Romantic comedy,NA,2007
Brooklyn Rules,Michael Corrente,NA,Crime drama,NA,2007
Brotherhood of Blood,NA,Victoria Pratt,Horror,NA,2007
The Brothers Solomon,Bob Odenkirk,NA,Comedy,Revolution Studios,2007
The Bucket List,Rob Reiner,NA,Dramedy,Warner Bros. Pictures,2007
NA,Will Wallace,G. W. Bailey,Comedy,NA,2007
Care Bears: Oopsy Does It!,Davis Doi,NA,Animation,NA,2007
Cassandra's Dream,Woody Allen,NA,Drama,The Weinstein Company,2007
Catacombs,Tomm Coker,NA,Horror,Lions Gate Entertainment,2007
Chapter 27,Jarrett Schaefer,Jared Leto,Docudrama,Peace Arch Entertainment,2007
Charlie Wilson's War,Mike Nichols,NA,NA,NA,2007
Chicago 10,Brett Morgan,NA,Animation,NA,2007
Code Name: The Cleaner,Les Mayfield,NA,Action comedy,New Line Cinema,2007
The Comebacks,Tom Brady,David Koechner,NA,Fox Atomic,2007
The Condemned,Scott Wiper,NA,Crime,NA,2007
Control,Anton Corbijn,NA,NA,NA,2007
Crazy Love,NA,"Burt Pugach, Linda Riss",Documentary,NA,2007
Cthulhu,Daniel Gildark,NA,Horror,NA,2007
NA,Fred Savage,"Cuba Gooding, Jr.","Comedy, Family",NA,2007
Daddy's Little Girls,Tyler Perry,NA,"Drama, Romance",Lionsgate,2007
Dalai Lama Renaissance,Khashyar Darvich,NA,Documentary,NA,2007
Dan in Real Life,Peter Hedges,NA,Comedy-drama,NA,2007
Darfur Now,Ted Braun,NA,Documentary,NA,2007
Dark Matter,Chen Shi-Zheng,NA,Drama,NA,2007
Day Zero,Bryan Gunnar Cole,Elijah Wood,Drama,NA,2007
Dead Silence,James Wan,NA,Horror,Lionsgate,2007
Death Sentence,James Wan,NA,NA,NA,2007
Delta Farce,C. B. Harding,NA,Action comedy,NA,2007
Devil Girl,Howie Askins,NA,Thriller,NA,2007
Dirty Country,"Joe Pickett, Nick Prueher",NA,Documentary,NA,2007
Disturbia,D. J. Caruso,NA,Crime thriller,NA,2007
The Diving Bell and the Butterfly,Julian Schnabel,NA,Drama,NA,2007
NA,David Cronenberg,NA,Crime drama,NA,2007
Ed Gein: The Butcher of Plainfield,Michael Feifer,NA,Horror,NA,2007
Elvis and Anabelle,Will Geiger,NA,Drama,NA,2007
Enchanted,Kevin Lima,NA,Fantasy,Walt Disney Pictures,2007
Epic Movie,Jason Friedberg and Aaron Seltzer,NA,Parody,Regency Enterprises,2007
Evan Almighty,Tom Shadyac,NA,Comedy,NA,2007
Evening,Lajos Koltai,NA,Drama,NA,2007
The Ex,Jesse Peretz,NA,Romantic comedy,The Weinstein Company,2007
Extreme Movie,"Adam Jay Epstein, Andrew Jacobson",Ryan Pinkston,Comedy,NA,2007
NA,Tim Story,NA,Superhero,NA,2007
Feel the Noise,Alejandro Chomski,NA,NA,NA,2007
Finishing the Game,Justin Lin,NA,Mockumentary,NA,2007
Firehouse Dog,Todd Holland,NA,Family,NA,2007
The Flock,Andrew Lau,NA,Crime drama,NA,2007
For the Bible Tells Me So,Daniel G. Karslake,NA,Documentary,NA,2007
Fracture,Gregory Hoblit,NA,Crime drama,New Line Cinema,2007
Freakshow,Drew Bell,Rebekah Kochan,Horror,NA,2007
Fred Claus,David Dobkin,NA,Comedy,NA,2007
Freedom Writers,Richard LaGravenese,NA,Drama,NA,2007
Full of It,Christian Charles,NA,Comedy,NA,2007
NA,Andy Fickman,NA,NA,NA,2007
The Gene Generation,Pearry Reginald Teo,NA,Science fiction,Lionsgate,2007
Georgia Rule,Garry Marshall,NA,Comedy-drama,Universal Pictures,2007
Ghost Rider,Mark Steven Johnson,NA,Superhero,Columbia Pictures,2007
Ghosts of Abu Ghraib,Rory Kennedy,NA,Documentary,NA,2007
The Girl in the Park,David Auburn,NA,Drama,NA,2007
Glass Lips,Lech Majewski,"Patryk Czajka, Joanna Litwin, Grzegorz Przybyl",Drama,NA,2007
The Go-Getter,Martin Hynes,NA,Comedy-drama,NA,2007
God's Ears,Michael Worth,Michael Worth,Drama,NA,2007
The Golden Compass,Chris Weitz,NA,"Family, Fantasy",NA,2007
Gone Baby Gone,Ben Affleck,NA,Crime drama,NA,2007
Good Luck Chuck,Mark Helfrich,NA,Romantic comedy,Lionsgate,2007
The Good Night,Jake Paltrow,NA,Romantic comedy,NA,2007
Grace Is Gone,James C. Strouse,John Cusack,Drama,The Weinstein Company,2007
Gracie,Davis Guggenheim,NA,Drama,NA,2007
The Great Debaters,Denzel Washington,NA,NA,The Weinstein Company,2007
Grindhouse,NA,NA,Action,NA,2007
NA,Adam Shankman,NA,Musical,NA,2007
Halloween,Rob Zombie,NA,Horror,NA,2007
The Hammer,Charles Herman-Wurmfeld,NA,Comedy,NA,2007
Happily N'Ever After,Paul J. Bolger,NA,Animation,NA,2007
Harry Potter and the Order of the Phoenix,David Yates,NA,"Family, Fantasy",NA,2007
Hear and Now,Irene Taylor Brodsky,NA,Documentary,NA,2007
The Heartbreak Kid,Bobby and Peter Farrelly,NA,Romantic comedy,NA,2007
Highlander: The Source,Brett Leonard,Adrian Paul,Science fiction,NA,2007
The Hills Have Eyes 2,Martin Weisz,NA,Horror,NA,2007
The Hitcher,Dave Meyers,NA,Horror,NA,2007
Hitman,Xavier Gens,NA,Action,NA,2007
Honeydripper,John Sayles,NA,"Drama, Musical",NA,2007
Hostel: Part II,Eli Roth,NA,Horror,NA,2007
Hot Rod,Akiva Schaffer,NA,Comedy,Paramount Pictures,2007
The Hunting Party,Richard Shepard,NA,Adventure,NA,2007
NA,John Laurence,NA,Documentary,NA,2007
I Am Legend,Francis Lawrence,Will Smith,Science fiction,NA,2007
I Could Never Be Your Woman,Amy Heckerling,NA,Romantic comedy,NA,2007
I Know Who Killed Me,Chris Sivertson,NA,Thriller,NA,2007
I Now Pronounce You Chuck and Larry,Dennis Dugan,NA,Comedy,NA,2007
I Think I Love My Wife,Chris Rock,NA,Romantic comedy,NA,2007
I'm Not There,Todd Haynes,NA,NA,The Weinstein Company,2007
In the Land of Women,Jon Kasdan,NA,Comedy-drama,NA,2007
In the Valley of Elah,Paul Haggis,NA,Drama,NA,2007
Interview,Steve Buscemi,NA,Drama,NA,2007
Into the Wild,Sean Penn,NA,"Adventure, Drama",NA,2007
The Invasion,Oliver Hirschbiegel,NA,Science fiction,NA,2007
The Invisible,David S. Goyer,NA,Thriller,NA,2007
Itty Bitty Titty Committee,Jamie Babbit,Melonie Diaz,Comedy,NA,2007
NA,George Ratliff,NA,Thriller,NA,2007
Juno,Jason Reitman,NA,Comedy-drama,NA,2007
NA,Harvey Glazer,NA,Comedy,Yari Film Group,2007
Killing Zelda Sparks,Jeff Glickman,Colm Feore,Drama,NA,2007
The King of Kong: A Fistful of Quarters,Seth Gordon,NA,Documentary,Picturehouse,2007
King of Punk,Kenneth Van Schooten,NA,Documentary,NA,2007
The Kingdom,Peter Berg,NA,Action,Universal Pictures,2007
The Kite Runner,Marc Forster,NA,Drama,NA,2007
Knock Knock,Joseph Ariola,Nicole Abisinio,Horror,NA,2007
Knocked Up,Judd Apatow,NA,Comedy,NA,2007
NA,J. Neil Schulman,NA,Action,NA,2007
Lake of Fire,Tony Kaye,abortion in the United States,Documentary,NA,2007
Lars and the Real Girl,Craig Gillespie,NA,Comedy-drama,NA,2007
The Last Mimzy,Bob Shaye,NA,NA,NA,2007
The Last Sin Eater,"Michael Landon, Jr.",NA,Drama,NA,2007
License to Wed,Ken Kwapis,NA,Romantic comedy,Warner Bros. Pictures,2007
The Life Before Her Eyes,Vadim Perelman,NA,Drama,NA,2007
Lions for Lambs,Robert Redford,NA,Drama,NA,2007
The List,Gary Wheeler,NA,Thriller,NA,2007
Live Free or Die Hard,Len Wiseman,NA,Action,NA,2007
The Lookout,Scott Frank,NA,Crime,NA,2007
Love in the Time of Cholera,Mike Newell,NA,Drama,NA,2007
Lucky You,Curtis Hanson,NA,Drama,Warner Bros. Pictures,2007
"Lust, Caution",Ang Lee,NA,Thriller,NA,2007
NA,"Jason Kohn, Joey Frank",NA,Documentary,NA,2007
Margot at the Wedding,Noah Baumbach,NA,Comedy-drama,NA,2007
Marigold,Willard Carroll,NA,Romantic comedy,NA,2007
Married Life,Ira Sachs,NA,Crime drama,NA,2007
Martian Child,Menno Meyjes,NA,NA,NA,2007
Meet the Robinsons,Stephen J. Anderson,NA,Animation,NA,2007
The Messengers,NA,NA,Horror,NA,2007
Michael Clayton,Tony Gilroy,NA,Thriller,Warner Bros.,2007
A Mighty Heart,Michael Winterbottom,Angelina Jolie,Drama,NA,2007
The Mist,Frank Darabont,NA,Horror,NA,2007
Mister Lonely,Harmony Korine,NA,Comedy-drama,NA,2007
A Modern Twain Story: The Prince and the Pauper,James Quattrochi,NA,NA,NA,2007
Monster Camp,Cullen Hoback,live action role-playing game,Documentary,NA,2007
The Mother of Tears,Dario Argento,NA,Comedy-drama,NA,2007
Moving McAllister,Andrew Black,NA,Comedy,NA,2007
Mr. Brooks,Bruce A. Evans,NA,Thriller,NA,2007
Mr. Magorium's Wonder Emporium,Zach Helm,NA,Fantasy,NA,2007
Mr. Schneider Goes to Washington,Jonathan Neil Schneider,Campaign financing in Washington,Documentary,NA,2007
Mr. Woodcock,Craig Gillespie,NA,Comedy,NA,2007
Mr. Untouchable,Marc Levin,NA,Documentary,NA,2007
Music and Lyrics,Marc Lawrence,NA,Romantic comedy,NA,2007
My Bollywood Bride,Rajeev Virani,NA,Romantic comedy,NA,2007
My Sexiest Year,Howard Himelstein,NA,Comedy,NA,2007
NA,Andrew Fleming,Emma Roberts,"Crime, Family",NA,2007
Nanking,NA,NA,Documentary,NA,2007
The Nanny Diaries,NA,NA,Comedy-drama,NA,2007
National Treasure: Book of Secrets,Jon Turteltaub,NA,Adventure,NA,2007
Netherbeast Incorporated,Dean Ronalds,NA,Horror,NA,2007
Next,Lee Tamahori,NA,Science fiction,NA,2007
No Country for Old Men,Joel and Ethan Coen,NA,Crime drama,NA,2007
No End in Sight,Charles H. Ferguson,NA,Documentary,NA,2007
No Reservations,Scott Hicks,NA,Romantic comedy,NA,2007
Nobel Son,Randall Miller,NA,Drama,NA,2007
Norbit,Brian Robbins,NA,Comedy,DreamWorks Pictures,2007
Normal Adolescent Behavior,Beth Schacter,NA,Drama,NA,2007
Numb,Harris Goldberg,Matthew Perry,Comedy-drama,NA,2007
The Number 23,Joel Schumacher,NA,Thriller,NA,2007
NA,Steven Soderbergh,NA,"Comedy, Crime",NA,2007
"Oh, Saigon",Doan Hoang,NA,Documentary,NA,2007
Only for You,Donna Persico,Shea Curry,Romance,NA,2007
Operation Homecoming: Writing the Wartime Experience,Richard E. Robbins,NA,Documentary,NA,2007
NA,Richard LaGravenese,NA,Romance,NA,2007
P2,Franck Khalfoun,NA,Horror,NA,2007
Paranoid Park,Gus Van Sant,NA,Drama,NA,2007
Passage to Zarahemla,Chris Heimerdinger,Summer Naomi Smart,Adventure,NA,2007
Pathfinder,Marcus Nispel,NA,Action,NA,2007
The Perfect Holiday,Lance Rivera,NA,Family,Yari Film Group,2007
Perfect Stranger,James Foley,NA,Crime drama,NA,2007
Persepolis,NA,NA,Animation,NA,2007
Pirates of the Caribbean: At World's End,Gore Verbinski,NA,NA,NA,2007
The Poughkeepsie Tapes,John Erick Dowdle,NA,Crime drama,NA,2007
Premonition,Mennan Yapo,NA,Thriller,NA,2007
Press Start,Ed Glaser,NA,Comedy,NA,2007
Pride,Sunu Gonera,Bernie Mac,Drama,NA,2007
Primeval,Michael Katleman,NA,Horror,NA,2007
NA,Brad Bird,NA,Animation,NA,2007
The Reaping,Stephen Hopkins,NA,Horror,NA,2007
Redline,Andy Cheng,NA,Action,NA,2007
Redrum,Kenny Young,NA,Comedy,NA,2007
Reign Over Me,Mike Binder,NA,Drama,Columbia Pictures,2007
Remember the Daze,Jess Manafort,NA,Comedy-drama,NA,2007
Rendition,Gavin Hood,NA,Drama,New Line Cinema,2007
Reno 911!: Miami,Robert Ben Garant,NA,Comedy,NA,2007
Reservation Road,Terry George,NA,Drama,NA,2007
Resident Evil: Extinction,Russell Mulcahy,NA,"Action, Horror",NA,2007
Resurrecting the Champ,Rod Lurie,NA,Drama,Yari Film Group,2007
Rocket Science,Jeffrey Blitz,NA,Comedy-drama,NA,2007
Rolling,Billy Samoa Saleebey,Sanoe Lake,Drama,NA,2007
Rush Hour 3,Brett Ratner,NA,Action,NA,2007
NA,Tom Kalin,NA,Drama,NA,2007
The Savages,Tamara Jenkins,NA,Comedy-drama,NA,2007
Saw IV,Darren Lynn Bousman,NA,"Horror, Thriller",NA,2007
The Seeker,David Loren Cunningham,Ian McShane,Fantasy,NA,2007
Seraphim Falls,David Von Ancken,NA,Western,NA,2007
Shadow Puppets,Michael Winnick,NA,Horror,NA,2007
Shoot 'Em Up,Michael Davis,NA,Action,NA,2007
Shooter,Antoine Fuqua,NA,Crime drama,NA,2007
ShowBusiness: The Road to Broadway,Dori Berinstein,NA,Documentary,NA,2007
Shrek the Third,NA,NA,Animation,NA,2007
Sicko,Michael Moore,NA,Documentary,NA,2007
The Simpsons Movie,David Silverman,NA,Animation,NA,2007
Sinner,Marc Benardout,NA,Drama,NA,2007
Sinners,Tory Christopher,Ben Kurland,Crime drama,NA,2007
Sleuth,Kenneth Branagh,NA,Drama,NA,2007
Slipstream,Anthony Hopkins,Anthony Hopkins,Science fiction,NA,2007
Smiley Face,Gregg Araki,NA,Comedy,NA,2007
Smokin' Aces,Joe Carnahan,NA,Crime drama,NA,2007
Socket,Sean Abley,NA,Science fiction,NA,2007
Spider-Man 3,Sam Raimi,NA,Superhero,NA,2007
Spiral,NA,NA,Drama,NA,2007
Stardust,Matthew Vaughn,NA,Fantasy,NA,2007
The Star of Bethlehem,Stephen Vidano,NA,Documentary,Mpower Pictures,2007
Starting Out in the Evening,Andrew Wagner,NA,Romance,NA,2007
A State of Vine,Don Scioli,NA,Documentary,NA,2007
Still Green,Jon Artigo,NA,Drama,NA,2007
Stomp the Yard,Sylvain White,NA,NA,NA,2007
Strange Culture,Lynn Hershman Leeson,NA,Documentary,NA,2007
Stuck,Stuart Gordon,NA,Crime,NA,2007
Suburban Girl,Marc Klein,NA,Romantic comedy,NA,2007
Suffering Man's Charity,Alan Cumming,NA,Comedy,NA,2007
Sunshine,Danny Boyle,NA,Science fiction,NA,2007
Superbad,Greg Mottola,NA,Comedy,NA,2007
Surf's Up,NA,NA,Animation,NA,2007
Sweeney Todd: The Demon Barber of Fleet Street,Tim Burton,NA,NA,based on the stage musical,2007
NA,Kasi Lemmons,NA,"Biography, Drama",Focus Features,2007
Taxi to the Dark Side,Alex Gibney,NA,Documentary,NA,2007
The Ten,David Wain,NA,Comedy,NA,2007
There Will Be Blood,Paul Thomas Anderson,NA,Drama,NA,2007
Things We Lost in the Fire,Susanne Bier,NA,Drama,NA,2007
TMNT,Kevin Munroe,NA,Animation,NA,2007
Transformers,Michael Bay,NA,Science fiction,NA,2007
NA,Frederik Du Chau,NA,Superhero,NA,2007
NA,Adrienne Shelly,NA,Comedy-drama,NA,2007
Walk Hard: The Dewey Cox Story,Jake Kasdan,NA,Musical comedy,NA,2007
War,Philip Atwell,NA,Action,NA,2007
War/Dance,NA,NA,Documentary,NA,2007
The Water Horse: Legend of the Deep,Jay Russell,Emily Watson,Fantasy,NA,2007
We Are the Strange,M. dot Strange,Chaylon Blancett,Animation,NA,2007
Welcome to Nollywood,Jamie Meltzer,NA,Documentary,NA,2007
We Own the Night,James Gray,NA,Crime drama,NA,2007
What Love Is,Mars Callahan,"Cuba Gooding, Jr.",Romantic comedy,NA,2007
What We Do Is Secret,Rodger Grossman,NA,Biography,NA,2007
Whisper,Stewart Hendler,NA,Horror,NA,2007
White Noise: The Light,Patrick Lussier,NA,Horror,NA,2007
Who's Your Caddy?,Don Michael Paul,NA,Comedy,NA,2007
Why Did I Get Married?,Tyler Perry,NA,Dramedy,Lionsgate,2007
Wild Hogs,Walt Becker,NA,Comedy,Walt Disney Pictures,2007
Wind Chill,Gregory Jacobs,NA,Horror,NA,2007
NA,Mike White,NA,Comedy-drama,NA,2007
Year of the Fish,David Kaplan,NA,Animation,NA,2007
You Kill Me,John Dahl,NA,"Crime, Comedy",NA,2007
Youth Without Youth,Francis Ford Coppola,NA,Romance,NA,2007
NA,David Fincher,NA,Crime drama,NA,2007
NA,NA,NA,NA,NA,2007
NA,Roland Emmerich,NA,Adventure,Warner Bros. Pictures,2008
21,Robert Luketic,NA,Drama,NA,2008
27 Dresses,Anne Fletcher,NA,Romantic comedy,20th Century Fox,2008
88 Minutes,Jon Avnet,NA,Thriller,TriStar Pictures,2008
NA,Griffin Dunne,NA,Romance,NA,2008
An American Carol,David Zucker,NA,fantasy,Vivendi Entertainment,2008
American Teen,Nanette Burstein,NA,Documentary,Paramount Vantage,2008
Appaloosa,Ed Harris,NA,Western,NA,2008
August,Austin Chick,NA,Drama,First Look Studios,2008
NA,Michael McCullers,NA,Comedy,Universal Pictures,2008
Babylon A.D.,Mathieu Kassovitz,NA,"Science fiction, Thriller",NA,2008
Ballast,Lance Hammer,"Michael J. Smith, Sr.",Drama,Lol Crawley,2008
Bangkok Dangerous,Danny Pang Fat and Oxide Pang Chun,Nicolas Cage,Thriller,NA,2008
Be Kind Rewind,Michel Gondry,NA,Comedy,New Line Cinema,2008
Bedtime Stories,Adam Shankman,NA,"Family, Fantasy",Walt Disney Pictures,2008
Beer for My Horses,Michael Salomon,NA,Comedy,Scrags Interactive,2008
The Betrayal - Nerakhoon,NA,NA,Documentary,The Cinema Guild,2008
Beverly Hills Chihuahua,Raja Gosnell,NA,Comedy,Walt Disney Pictures,2008
